Unnamed: 0,Doc_id,Message,Date,Time,Symbols,Sentiment,Words
384,268771832, AMZN same price since july like NVDA AAPL all these stocks have no more growth potential,2020-12-31,19:07:53Z,"['AAPL', 'AMZN', 'NVDA']",Bearish,"['amzn', 'price', 'since', 'july', 'like', 'nvda', 'aapl', 'stock', 'growth', 'potential']"
385,268771829, AAPL Back in for 100 shares at 132 07 Hope it dips further below 132 I ll be happy to buy another 50 shares ,2020-12-31,19:07:52Z,['AAPL'],Bullish,"['aapl', 'back', '100', 'share', '132', '07', 'hope', 'dip', '132', 'i', 'happy', 'buy', 'another', '50', 'share']"
386,268771821, AAPL i honestly don t understand this price rn unless it s just revolving around profit taking repositioning for the new year,2020-12-31,19:07:51Z,['AAPL'],Bullish,"['aapl', 'honestly', 'understand', 'price', 'rn', 'unless', 'revolving', 'around', 'profit', 'taking', 'repositioning', 'new', 'year']"
387,268771797,The Greatest Short Squeeze In History TSLA Also AAPL https talkmarkets com content stocks equities the greatest short squeeze in history post 291347,2020-12-31,19:07:47Z,"['AAPL', 'TSLA']",,"['the', 'greatest', 'short', 'squeeze', 'in', 'history', 'tsla', 'also', 'aapl', 'http', 'talkmarkets', 'com', 'content', 'stock', 'equity', 'greatest', 'short', 'squeeze', 'history', 'post', '291347']"
388,268771711, AAPL down and down we go ,2020-12-31,19:07:33Z,['AAPL'],Bearish,"['aapl', 'go']"
389,268770826, AAPL this is going to 100 in the next week or sooner,2020-12-31,19:05:25Z,['AAPL'],Bearish,"['aapl', 'going', '100', 'next', 'week', 'sooner']"
390,268770767, AAPL Sorry not sorry lol Apple never EVER split again K plz thx lol,2020-12-31,19:05:17Z,['AAPL'],Bullish,"['aapl', 'sorry', 'sorry', 'lol', 'apple', 'never', 'ever', 'split', 'k', 'plz', 'thx', 'lol']"
391,268770712, AAPL not a secure company ties to china,2020-12-31,19:05:09Z,['AAPL'],,"['aapl', 'secure', 'company', 'tie', 'china']"
392,268770548, AAPL if it drops below 131 dumping all my shares don t wanna lose some profits that i have left move the money somewhere more secure ,2020-12-31,19:04:46Z,['AAPL'],,"['aapl', 'drop', '131', 'dumping', 'share', 'wan', 'na', 'lose', 'profit', 'left', 'move', 'money', 'somewhere', 'secure']"
393,268770275, AAPL look outbelow ,2020-12-31,19:04:03Z,['AAPL'],Bearish,"['aapl', 'look', 'outbelow']"
394,268770207, SPY dropping AAPL dropping AMZN dropping ZM dropping TSLA at ATH ,2020-12-31,19:03:53Z,"['AAPL', 'AMZN', 'SPY', 'TSLA', 'ZM']",,"['spy', 'dropping', 'aapl', 'dropping', 'amzn', 'dropping', 'zm', 'dropping', 'tsla', 'ath']"
395,268770170, aapl amzn all of this BS and Monday gonna be a huge green day,2020-12-31,19:03:47Z,"['AAPL', 'AMZN']",,"['apple', 'amazon', 'b', 'monday', 'gon', 'na', 'huge', 'green', 'day']"
396,268770012, AAPL down 6 50 in 2 days Unbelievable,2020-12-31,19:03:21Z,['AAPL'],,"['aapl', '6', '50', '2', 'day', 'unbelievable']"
397,268769848, AAPL dang pitiful,2020-12-31,19:02:57Z,['AAPL'],,"['aapl', 'dang', 'pitiful']"
398,268769744, AAPL another day to theta collection comeeeee on man GO UP ,2020-12-31,19:02:39Z,['AAPL'],,"['aapl', 'another', 'day', 'theta', 'collection', 'comeeeee', 'man', 'go', 'up']"
399,268769643, AAPL Come on Apple I need you lower ,2020-12-31,19:02:23Z,['AAPL'],,"['aapl', 'come', 'apple', 'i', 'need', 'lower']"
400,268769615, AAPL huh so back to 127 ,2020-12-31,19:02:18Z,['AAPL'],,"['aapl', 'huh', 'back', '127']"
401,268769594, AAPL worst end of the year that can be imaged ,2020-12-31,19:02:15Z,['AAPL'],,"['aapl', 'worst', 'end', 'year', 'imaged']"
402,268769540, AAPL Adding on this dip like a boss good r r,2020-12-31,19:02:07Z,['AAPL'],Bullish,"['aapl', 'adding', 'dip', 'like', 'bos', 'good', 'r', 'r']"
403,268769437, AAPL Buffett is unloading for tax credit,2020-12-31,19:01:50Z,['AAPL'],,"['aapl', 'buffett', 'unloading', 'tax', 'credit']"
404,268769308, AAPL Upcoming quarterly report is on 26th of January 2021 Steady transformation event https www macroaxis com invest Math Transform Cosh Values Of Price Series AAPL,2020-12-31,19:01:32Z,['AAPL'],,"['aapl', 'upcoming', 'quarterly', 'report', '26th', 'january', '2021', 'steady', 'transformation', 'event', 'http', 'www', 'macroaxis', 'com', 'invest', 'math', 'transform', 'cosh', 'value', 'of', 'price', 'series', 'aapl']"
405,268769202, AAPL Declines accelerating ,2020-12-31,19:01:16Z,['AAPL'],Bearish,"['aapl', 'decline', 'accelerating']"
406,268768975,SmartOptions Unusual Activity Alert Delayed AAPL 47 5 Calls 01 15 2021 Exp Trade Volume 500 Contracts 4 237 500 was traded now Current Stock Price 132 26 Trade Type Split Follow the Money amp Trade Options with Our SmartOptions Artificial Intelligence https www smartoptions ai,2020-12-31,19:00:39Z,['AAPL'],Bullish,"['smartoptions', 'unusual', 'activity', 'alert', 'delayed', 'aapl', '47', '5', 'call', '01', '15', '2021', 'exp', 'trade', 'volume', '500', 'contract', '4', '237', '500', 'traded', 'current', 'stock', 'price', '132', '26', 'trade', 'type', 'split', 'follow', 'money', 'amp', 'trade', 'option', 'our', 'smartoptions', 'artificial', 'intelligence', 'http', 'www', 'smartoptions', 'ai']"
407,268768867, AAPL Apple car street tests,2020-12-31,19:00:24Z,['AAPL'],,"['aapl', 'apple', 'car', 'street', 'test']"
408,268768601, AAPL This never holds gains after a 2 4 rally Always fades away ,2020-12-31,18:59:47Z,['AAPL'],,"['aapl', 'this', 'never', 'hold', 'gain', '2', '4', 'rally', 'always', 'fade', 'away']"
409,268768530, AAPL,2020-12-31,18:59:37Z,['AAPL'],Bullish,['aapl']
410,268768499,SmartOptions Unusual Activity Alert Delayed AAPL 47 5 Calls 01 15 2021 Exp Trade Volume 155 Contracts 1 313 625 was traded now Current Stock Price 132 25 Trade Type Split Follow the Money amp Trade Options with Our SmartOptions Artificial Intelligence https www smartoptions ai,2020-12-31,18:59:32Z,['AAPL'],Bullish,"['smartoptions', 'unusual', 'activity', 'alert', 'delayed', 'aapl', '47', '5', 'call', '01', '15', '2021', 'exp', 'trade', 'volume', '155', 'contract', '1', '313', '625', 'traded', 'current', 'stock', 'price', '132', '25', 'trade', 'type', 'split', 'follow', 'money', 'amp', 'trade', 'option', 'our', 'smartoptions', 'artificial', 'intelligence', 'http', 'www', 'smartoptions', 'ai']"
411,268768457, AAPL if y 39 all would have just listened smh,2020-12-31,18:59:27Z,['AAPL'],Bullish,"['aapl', '39', 'would', 'listened', 'smh']"
412,268768417, AAPL as always AAPL fills the gap this morning that I was expecting to hit where it goes from here who knows you piece of junk,2020-12-31,18:59:19Z,['AAPL'],,"['aapl', 'always', 'aapl', 'fill', 'gap', 'morning', 'i', 'expecting', 'hit', 'go', 'know', 'piece', 'junk']"
413,268768233, AAPL new ticker symbol TRSH,2020-12-31,18:58:51Z,['AAPL'],,"['aapl', 'new', 'ticker', 'symbol', 'trsh']"
414,268768154, AAPL Dow Jones Edges Lower as Apple Stock Sinks on China Gaming App Crackdown Disney http dlvr it RphC8C,2020-12-31,18:58:40Z,['AAPL'],,"['aapl', 'dow', 'jones', 'edge', 'lower', 'apple', 'stock', 'sink', 'china', 'gaming', 'app', 'crackdown', 'disney', 'http', 'dlvr', 'rphc8c']"
415,268767870, TSLA when can tesla dethrone AAPL ,2020-12-31,18:57:57Z,"['AAPL', 'TSLA']",Bullish,"['tsla', 'tesla', 'dethrone', 'aapl']"
416,268767733, AAPL it hit 137 4 months ago and tanked as low as 104 are we going to get a repeat imagine that ,2020-12-31,18:57:38Z,['AAPL'],,"['aapl', 'hit', '137', '4', 'month', 'ago', 'tanked', 'low', '104', 'going', 'get', 'repeat', 'imagine']"
417,268767677,looks like the bulls need a map ES_F SPY fans get to it AAPL ripe for retracing the day dip so use that,2020-12-31,18:57:28Z,"['ES_F', 'AAPL', 'SPY']",,"['look', 'like', 'bull', 'need', 'map', 'es_f', 'spy', 'fan', 'get', 'aapl', 'ripe', 'retracing', 'day', 'dip', 'use']"
418,268767631, AAPL why are all of these really really deep in the money calls being treated at high volume ,2020-12-31,18:57:21Z,['AAPL'],Bullish,"['aapl', 'really', 'really', 'deep', 'money', 'call', 'treated', 'high', 'volume']"
419,268767474, AAPL My guess is it finishes around 131 90 today,2020-12-31,18:56:57Z,['AAPL'],,"['aapl', 'my', 'guess', 'finish', 'around', '131', '90', 'today']"
420,268767276,SmartOptions Unusual Activity Alert Delayed AAPL 47 5 Calls 01 15 2021 Exp Trade Volume 158 Contracts 1 339 050 was traded now Current Stock Price 132 25 Trade Type Split Follow the Money amp Trade Options with Our SmartOptions Artificial Intelligence https www smartoptions ai,2020-12-31,18:56:26Z,['AAPL'],Bullish,"['smartoptions', 'unusual', 'activity', 'alert', 'delayed', 'aapl', '47', '5', 'call', '01', '15', '2021', 'exp', 'trade', 'volume', '158', 'contract', '1', '339', '050', 'traded', 'current', 'stock', 'price', '132', '25', 'trade', 'type', 'split', 'follow', 'money', 'amp', 'trade', 'option', 'our', 'smartoptions', 'artificial', 'intelligence', 'http', 'www', 'smartoptions', 'ai']"
421,268767221,SmartOptions Unusual Activity Alert Delayed AAPL 47 5 Calls 01 15 2021 Exp Trade Volume 163 Contracts 1 381 425 was traded now Current Stock Price 132 24 Trade Type Split Follow the Money amp Trade Options with Our SmartOptions Artificial Intelligence https www smartoptions ai,2020-12-31,18:56:17Z,['AAPL'],Bullish,"['smartoptions', 'unusual', 'activity', 'alert', 'delayed', 'aapl', '47', '5', 'call', '01', '15', '2021', 'exp', 'trade', 'volume', '163', 'contract', '1', '381', '425', 'traded', 'current', 'stock', 'price', '132', '24', 'trade', 'type', 'split', 'follow', 'money', 'amp', 'trade', 'option', 'our', 'smartoptions', 'artificial', 'intelligence', 'http', 'www', 'smartoptions', 'ai']"
422,268766979,SmartOptions Unusual Activity Alert Delayed AAPL 47 5 Calls 01 15 2021 Exp Trade Volume 527 Contracts 4 466 325 was traded now Current Stock Price 132 27 Trade Type Split Follow the Money amp Trade Options with Our SmartOptions Artificial Intelligence https www smartoptions ai,2020-12-31,18:55:38Z,['AAPL'],Bullish,"['smartoptions', 'unusual', 'activity', 'alert', 'delayed', 'aapl', '47', '5', 'call', '01', '15', '2021', 'exp', 'trade', 'volume', '527', 'contract', '4', '466', '325', 'traded', 'current', 'stock', 'price', '132', '27', 'trade', 'type', 'split', 'follow', 'money', 'amp', 'trade', 'option', 'our', 'smartoptions', 'artificial', 'intelligence', 'http', 'www', 'smartoptions', 'ai']"
423,268766669, BNGO Mega posts here what is this AAPL ,2020-12-31,18:54:46Z,"['AAPL', 'BNGO']",Bullish,"['bngo', 'mega', 'post', 'aapl']"
424,268766398, DKNG FSR RKT AAPL,2020-12-31,18:54:03Z,"['AAPL', 'RKT', 'DKNG', 'FSR']",,"['dkng', 'fsr', 'rkt', 'aapl']"
425,268766227, AAPL Let me Learn about protecting profits AAPL was 138 76 Then I just held on for a smooth ride down to 132 range Men Whats a good stop loss percentage wise to always set to proctect profit when AAPL is high just trying to Learn honestly ,2020-12-31,18:53:36Z,['AAPL'],,"['aapl', 'let', 'learn', 'protecting', 'profit', 'aapl', '138', '76', 'then', 'i', 'held', 'smooth', 'ride', '132', 'range', 'men', 'whats', 'good', 'stop', 'loss', 'percentage', 'wise', 'always', 'set', 'proctect', 'profit', 'aapl', 'high', 'trying', 'learn', 'honestly']"
426,268765498, AAPL hit 138 then tanked ,2020-12-31,18:51:42Z,['AAPL'],,"['aapl', 'hit', '138', 'tanked']"
427,268765487, AAPL looking to get into health filed p they may strike a deal with VXL V VXLLF VAXIL BIO will make a deal with big Pharma soon Created a Covid Vaccine ORAL PiLL Safer and far more effective https ca finance yahoo com news vaxil provides usamriid oral experiments 211000779 html,2020-12-31,18:51:41Z,['AAPL'],,"['aapl', 'looking', 'get', 'health', 'filed', 'p', 'may', 'strike', 'deal', 'vxl', 'v', 'vxllf', 'vaxil', 'bio', 'make', 'deal', 'big', 'pharma', 'soon', 'created', 'covid', 'vaccine', 'oral', 'pill', 'safer', 'far', 'effective', 'http', 'ca', 'finance', 'yahoo', 'com', 'news', 'vaxil', 'provides', 'usamriid', 'oral', 'experiment', '211000779', 'html']"
428,268765339, AAPL criminal company Will be booted out of China for recurring labor disputes Child laborers and 7 monthly wages Know what you hold or don 39 t hold it ,2020-12-31,18:51:18Z,['AAPL'],Bearish,"['aapl', 'criminal', 'company', 'will', 'booted', 'china', 'recurring', 'labor', 'dispute', 'child', 'laborer', '7', 'monthly', 'wage', 'know', 'hold', '39', 'hold']"
429,268765238, AAPL have a happy New year everybody We 39 ll make more money next year ,2020-12-31,18:51:04Z,['AAPL'],Bullish,"['aapl', 'happy', 'new', 'year', 'everybody', 'we', '39', 'make', 'money', 'next', 'year']"
430,268764810, AAPL Classic just hanging around killing the expiring calls today Criminal what the manipulators can do ,2020-12-31,18:50:06Z,['AAPL'],Bullish,"['aapl', 'classic', 'hanging', 'around', 'killing', 'expiring', 'call', 'today', 'criminal', 'manipulator']"
431,268764779, Top 5 Trending Tickers on Twitter Discord StockTwits and Yahoo message boards 1 AAPL 2 QS 3 PTON 4 FUBO 5 PLTR Team RVR Gains for the last 72 hours 94 Happy Trading ,2020-12-31,18:50:02Z,"['AAPL', 'PLTR', 'PTON', 'QS', 'FUBO']",Bullish,"['top', '5', 'trending', 'ticker', 'twitter', 'discord', 'stocktwits', 'yahoo', 'message', 'board', '1', 'aapl', '2', 'q', '3', 'pton', '4', 'fubo', '5', 'pltr', 'team', 'rvr', 'gain', 'last', '72', 'hour', '94', 'happy', 'trading']"
432,268764595, AAPL yes option killing time ,2020-12-31,18:49:33Z,['AAPL'],,"['aapl', 'yes', 'option', 'killing', 'time']"
433,268763906, AAPL it was due for a little pull back but it looks like it s already been done Hope I didn t buy too soon but I did DOUBLE my Apple positions today ,2020-12-31,18:47:47Z,['AAPL'],,"['aapl', 'due', 'little', 'pull', 'back', 'look', 'like', 'already', 'done', 'hope', 'i', 'buy', 'soon', 'i', 'double', 'apple', 'position', 'today']"
434,268763638, AAPL 140 breakout within two weeks,2020-12-31,18:47:00Z,['AAPL'],Bullish,"['aapl', '140', 'breakout', 'within', 'two', 'week']"
435,268763012, AAPL well people to end the year lost all gains from holding AAPL 20k holding MRNA what lesson to learn from here one lesson going into 2021 is sell at all time high and buy when it drops better than watching stocks drop from the top and every penny of gains wiped away every penny of capital drained to zero ,2020-12-31,18:45:27Z,['AAPL'],,"['aapl', 'well', 'people', 'end', 'year', 'lost', 'gain', 'holding', 'aapl', '20k', 'holding', 'mrna', 'lesson', 'learn', 'one', 'lesson', 'going', '2021', 'sell', 'time', 'high', 'buy', 'drop', 'better', 'watching', 'stock', 'drop', 'top', 'every', 'penny', 'gain', 'wiped', 'away', 'every', 'penny', 'capital', 'drained', 'zero']"
436,268762832, QQQ Cliff dive 2 has begun happy new year AAPL,2020-12-31,18:44:58Z,"['AAPL', 'QQQ']",Bearish,"['qqq', 'cliff', 'dive', '2', 'begun', 'happy', 'new', 'year', 'aapl']"
437,268762678, AAPL Disaster ,2020-12-31,18:44:34Z,['AAPL'],Bearish,"['aapl', 'disaster']"
438,268762497, AAPL so flat for rest of day ,2020-12-31,18:44:07Z,['AAPL'],,"['aapl', 'flat', 'rest', 'day']"
439,268762225, AAPL lets go aaple,2020-12-31,18:43:26Z,['AAPL'],,"['aapl', 'let', 'go', 'aaple']"
440,268762173, AMZN maybe I should go with AAPL as my biggest holding for 2021 instead of this This has a hard time keeping any gains and has been the worst stock for the second half of the year,2020-12-31,18:43:18Z,"['AAPL', 'AMZN']",,"['amzn', 'maybe', 'i', 'go', 'aapl', 'biggest', 'holding', '2021', 'instead', 'this', 'hard', 'time', 'keeping', 'gain', 'worst', 'stock', 'second', 'half', 'year']"
441,268762137, AAPL my goal in 2021 sell covered calls all year make make 50 dollars in premium only looking for a buck a week ,2020-12-31,18:43:12Z,['AAPL'],Bullish,"['aapl', 'goal', '2021', 'sell', 'covered', 'call', 'year', 'make', 'make', '50', 'dollar', 'premium', 'looking', 'buck', 'week']"
442,268761623,The industry average Profit Margin is 2 56 AAPL outperforms 91 of its industry peers https www chartmill com stock quote AAPL fundamental analysis key bb853040 a4ac 41c6 b549 d218d2f21b32 amp utm_source stocktwits amp utm_medium FA amp utm_content AAPL amp utm_campaign social_tracking,2020-12-31,18:42:00Z,['AAPL'],,"['the', 'industry', 'average', 'profit', 'margin', '2', '56', 'aapl', 'outperforms', '91', 'industry', 'peer', 'http', 'www', 'chartmill', 'com', 'stock', 'quote', 'aapl', 'fundamental', 'analysis', 'key', 'bb853040', 'a4ac', '41c6', 'b549', 'd218d2f21b32', 'amp', 'utm_source', 'stocktwits', 'amp', 'utm_medium', 'fa', 'amp', 'utm_content', 'aapl', 'amp', 'utm_campaign', 'social_tracking']"
443,268761438, AAPL House bill probably dead after Senate leader shows no desire to take it up as standalone vote https www marketwatch com story no realistic path for vote by senate on bigger stimulus checks mcconnell says 11609362112 mod mw_latestnews,2020-12-31,18:41:31Z,['AAPL'],,"['aapl', 'house', 'bill', 'probably', 'dead', 'senate', 'leader', 'show', 'desire', 'take', 'standalone', 'vote', 'http', 'www', 'marketwatch', 'com', 'story', 'realistic', 'path', 'vote', 'senate', 'bigger', 'stimulus', 'check', 'mcconnell', 'say', '11609362112', 'mod', 'mw_latestnews']"
444,268760461, SPY AMZN AAPL New Years Resolution and a challenge by my friends No degenerate gambling in 2021 so I m only going to be playing AMZN the entire year My account here will get boring But I plan on selling both calls puts weekly on amazon Goal is to make 20k month minimum ,2020-12-31,18:39:04Z,"['AAPL', 'AMZN', 'SPY']",,"['spy', 'amzn', 'aapl', 'new', 'year', 'resolution', 'challenge', 'friend', 'no', 'degenerate', 'gambling', '2021', 'i', 'going', 'playing', 'amzn', 'entire', 'year', 'my', 'account', 'get', 'boring', 'but', 'i', 'plan', 'selling', 'call', 'put', 'weekly', 'amazon', 'goal', 'make', '20k', 'month', 'minimum']"
445,268760453, AAPL 20 more mins until market close,2020-12-31,18:39:03Z,['AAPL'],,"['aapl', '20', 'min', 'market', 'close']"
446,268760427, TSLA tesla got starlink cars trucks energy batteries gigafactories charging stations underground tunnels tesla phone for communication between human and car car to car is NEXT there are no worthy competitors AAPL apple got too many repeated iphones ipads macs failing tv shows fighting with game creators patents for peanuts hopes to sell a lot of china made products in china these products have many competitors,2020-12-31,18:39:00Z,"['AAPL', 'TSLA']",,"['tsla', 'tesla', 'got', 'starlink', 'car', 'truck', 'energy', 'battery', 'gigafactories', 'charging', 'station', 'underground', 'tunnel', 'tesla', 'phone', 'communication', 'human', 'car', 'car', 'car', 'next', 'worthy', 'competitor', 'aapl', 'apple', 'got', 'many', 'repeated', 'iphones', 'ipads', 'mac', 'failing', 'tv', 'show', 'fighting', 'game', 'creator', 'patent', 'peanut', 'hope', 'sell', 'lot', 'china', 'made', 'product', 'china', 'product', 'many', 'competitor']"
447,268760405, AAPL headfake this week for this POS ,2020-12-31,18:38:56Z,['AAPL'],,"['aapl', 'headfake', 'week', 'po']"
448,268760329,I built my own software client to see the options chain Smart Money traded and profit like a Wall Street insider with trade details in screenshot NIO Big uptick in Smart Money activity today with over 9M in calls premiums and 50K in unusual OTM options activity CREE 170K in unusual options calls premiums 12 OTM expiring 1 15 DISN AAPL TSLA,2020-12-31,18:38:44Z,"['AAPL', 'CREE', 'NIO', 'TSLA']",Bullish,"['i', 'built', 'software', 'client', 'see', 'option', 'chain', 'smart', 'money', 'traded', 'profit', 'like', 'wall', 'street', 'insider', 'trade', 'detail', 'screenshot', 'nio', 'big', 'uptick', 'smart', 'money', 'activity', 'today', '9m', 'call', 'premium', '50k', 'unusual', 'otm', 'option', 'activity', 'cree', '170k', 'unusual', 'option', 'call', 'premium', '12', 'otm', 'expiring', '1', '15', 'disn', 'aapl', 'tsla']"
449,268760050, AAPL everyone will stock up on this beginning of the year because wants Apple in their portfolio even grandma will be buying for their grandkids lol see y all at 140 150 next week,2020-12-31,18:38:03Z,['AAPL'],Bullish,"['aapl', 'everyone', 'stock', 'beginning', 'year', 'want', 'apple', 'portfolio', 'even', 'grandma', 'buying', 'grandkids', 'lol', 'see', '140', '150', 'next', 'week']"
450,268760008, BNGO AAPL TSLA AMZN,2020-12-31,18:37:59Z,"['AAPL', 'AMZN', 'TSLA', 'BNGO']",,"['bngo', 'aapl', 'tsla', 'amzn']"
451,268759911, AAPL don t be greedy Slow and steady wins the race ,2020-12-31,18:37:42Z,['AAPL'],Bullish,"['aapl', 'greedy', 'slow', 'steady', 'win', 'race']"
452,268759623, AMZN AAPL NVDA ABNB wgat a fucking year And shitty the last day of the year ,2020-12-31,18:37:00Z,"['AAPL', 'AMZN', 'NVDA', 'ABNB']",,"['amzn', 'aapl', 'nvda', 'abnb', 'wgat', 'fucking', 'year', 'and', 'shitty', 'last', 'day', 'year']"
453,268759404, AAPL JPMorgan citing its availability tracker said aggregate lead times for the iPhone 12 Pro were quite robust and above 20 days implying continued robust demand following the holiday period Lead times across the iPhone 12 series overall had moderated significantly added analyst Samik Chatterjee who rates Apple overweight with a 150 price target ,2020-12-31,18:36:29Z,['AAPL'],Bullish,"['aapl', 'jpmorgan', 'citing', 'availability', 'tracker', 'said', 'aggregate', 'lead', 'time', 'iphone', '12', 'pro', 'quite', 'robust', '20', 'day', 'implying', 'continued', 'robust', 'demand', 'following', 'holiday', 'period', 'lead', 'time', 'across', 'iphone', '12', 'series', 'overall', 'moderated', 'significantly', 'added', 'analyst', 'samik', 'chatterjee', 'rate', 'apple', 'overweight', '150', 'price', 'target']"
454,268759277, AAPL I 39 m going to make someone exercise 135 puts I sold them on Monday no shares for you ,2020-12-31,18:36:11Z,['AAPL'],Bullish,"['aapl', 'i', '39', 'going', 'make', 'someone', 'exercise', '135', 'put', 'i', 'sold', 'monday', 'share']"
455,268758297, BNGO NOT A PUMP AND DUMP RETIREMENT PLAN RIGHT HERE Do your DD This is the next AAPL TSLA AMZN etc We have a MONOPOLY ,2020-12-31,18:33:49Z,"['AAPL', 'AMZN', 'TSLA', 'BNGO']",Bullish,"['bngo', 'not', 'a', 'pump', 'and', 'dump', 'retirement', 'plan', 'right', 'here', 'do', 'dd', 'this', 'next', 'aapl', 'tsla', 'amzn', 'etc', 'we', 'monopoly']"
456,268758107, AAPL I become long on 3 hours need a 135 01 close or I 39 m long term,2020-12-31,18:33:20Z,['AAPL'],Bullish,"['aapl', 'i', 'become', 'long', '3', 'hour', 'need', '135', '01', 'close', 'i', '39', 'long', 'term']"
457,268758028, AAPL I 39 m loading calls Monday and holding shares into the weekend ,2020-12-31,18:33:08Z,['AAPL'],,"['aapl', 'i', '39', 'loading', 'call', 'monday', 'holding', 'share', 'weekend']"
458,268758009, AAPL NEW ARTICLE Dow Jones Edges Lower as Apple Stock Sinks on China Gaming App Crackdown Disney Stock Rises on Streaming Price Hike https www stck pro news AAPL 10014957,2020-12-31,18:33:05Z,['AAPL'],,"['aapl', 'new', 'article', 'dow', 'jones', 'edge', 'lower', 'apple', 'stock', 'sink', 'china', 'gaming', 'app', 'crackdown', 'disney', 'stock', 'rise', 'streaming', 'price', 'hike', 'http', 'www', 'stck', 'pro', 'news', 'aapl', '10014957']"
459,268757761, AAPL still dont understand why someone sell this ,2020-12-31,18:32:30Z,['AAPL'],Bullish,"['aapl', 'still', 'dont', 'understand', 'someone', 'sell']"
460,268757597, GRSV AAPL SNDL CAN FUBO GRSV check it out The next Gores spac Park it here Safe value play,2020-12-31,18:32:06Z,"['AAPL', 'SNDL', 'CAN', 'FUBO', 'GRSV']",Bullish,"['grsv', 'aapl', 'sndl', 'can', 'fubo', 'grsv', 'check', 'the', 'next', 'gore', 'spac', 'park', 'safe', 'value', 'play']"
461,268757317, AAPL Trade ideas Jan 15 127 Puts swing,2020-12-31,18:31:28Z,['AAPL'],Bearish,"['aapl', 'trade', 'idea', 'jan', '15', '127', 'put', 'swing']"
462,268755284, AAPL hopefully this turns around but this one has to be one of the biggest losers in wall street this week ,2020-12-31,18:26:24Z,['AAPL'],,"['aapl', 'hopefully', 'turn', 'around', 'one', 'one', 'biggest', 'loser', 'wall', 'street', 'week']"
463,268754988, AAPL cap,2020-12-31,18:25:43Z,['AAPL'],,"['aapl', 'cap']"
464,268754687, AAPL what i like about apple is you just buy any dips and hold for 30 years i ll see you guys in aruba when we retire early WOOOOOOOOO ,2020-12-31,18:24:57Z,['AAPL'],,"['aapl', 'like', 'apple', 'buy', 'dip', 'hold', '30', 'year', 'see', 'guy', 'aruba', 'retire', 'early', 'wooooooooo']"
465,268754579, AAPL 143 by 1 13 as early people start buying the rumor and the end of Trump is in the side mirror ,2020-12-31,18:24:42Z,['AAPL'],Bullish,"['aapl', '143', '1', '13', 'early', 'people', 'start', 'buying', 'rumor', 'end', 'trump', 'side', 'mirror']"
466,268754445,SmartOptions Unusual Activity Alert Delayed AAPL 82 5 Calls 01 15 2021 Exp Trade Volume 280 Contracts 1 419 600 was traded now Current Stock Price 133 09 Trade Type Split Follow the Money amp Trade Options with Our SmartOptions Artificial Intelligence https www smartoptions ai,2020-12-31,18:24:21Z,['AAPL'],Bullish,"['smartoptions', 'unusual', 'activity', 'alert', 'delayed', 'aapl', '82', '5', 'call', '01', '15', '2021', 'exp', 'trade', 'volume', '280', 'contract', '1', '419', '600', 'traded', 'current', 'stock', 'price', '133', '09', 'trade', 'type', 'split', 'follow', 'money', 'amp', 'trade', 'option', 'our', 'smartoptions', 'artificial', 'intelligence', 'http', 'www', 'smartoptions', 'ai']"
467,268754122, MSFT TWTR NIO AAPL Nobody cares about Covid 20 from UK Hasn 39 t anyone watched Songbird That is our future ,2020-12-31,18:23:30Z,"['AAPL', 'MSFT', 'NIO', 'TWTR']",,"['msft', 'twtr', 'nio', 'aapl', 'nobody', 'care', 'covid', '20', 'uk', 'hasn', '39', 'anyone', 'watched', 'songbird', 'that', 'future']"
468,268754044, AAPL stay strong bulls,2020-12-31,18:23:18Z,['AAPL'],Bullish,"['aapl', 'stay', 'strong', 'bull']"
469,268753691, AAPL yaaaaawwwwwnnnn Wake when it 2021 ,2020-12-31,18:22:24Z,['AAPL'],,"['aapl', 'yaaaaawwwwwnnnn', 'wake', '2021']"
470,268753560, SPY TSLA AAPL haha whats that below stimulus redtube,2020-12-31,18:21:59Z,"['AAPL', 'SPY', 'TSLA']",,"['spy', 'tsla', 'aapl', 'haha', 'whats', 'stimulus', 'redtube']"
471,268753061, AAPL waiting for the massive dump 20 min before closing at least one sure thing from this ,2020-12-31,18:20:47Z,['AAPL'],,"['aapl', 'waiting', 'massive', 'dump', '20', 'min', 'closing', 'least', 'one', 'sure', 'thing']"
472,268753025, AAPL how come all of the geniuses who are now all of a sudden certain that this is going to 130 How come they didn t exit at 138 to re enter at 130 on Monday for a quick six point play If it s obvious and whatnot ,2020-12-31,18:20:40Z,['AAPL'],Bullish,"['aapl', 'come', 'genius', 'sudden', 'certain', 'going', '130', 'how', 'come', 'exit', '138', 'enter', '130', 'monday', 'quick', 'six', 'point', 'play', 'if', 'obvious', 'whatnot']"
473,268752899, AAPL it been an amazing year on the Apple run AI this is my 2021 pick And potential is insane Do your own research and check it out,2020-12-31,18:20:21Z,"['AAPL', 'AI']",Bullish,"['aapl', 'amazing', 'year', 'apple', 'run', 'ai', '2021', 'pick', 'and', 'potential', 'insane', 'do', 'research', 'check']"
474,268752745, SPY TSLA AAPL Stimulus secured ,2020-12-31,18:19:58Z,"['AAPL', 'SPY', 'TSLA']",Bullish,"['spy', 'tsla', 'aapl', 'stimulus', 'secured']"
475,268752557, AAPL ,2020-12-31,18:19:27Z,['AAPL'],Bullish,['aapl']
